Date,Alloy,Sector,BuyerID,Quantity_kg,UnitPrice_INR,Region
2021-08-13,Zirconium,Aerospace,CUST5405,1133.4,975.38,EU
2022-02-24,Aluminum,Automotive,CUST9565,691.9,1646.24,India North
2023-07-15,Titanium,Automotive,CUST4189,694.54,1801.25,US West
2023-03-15,Zirconium,Biomedical,CUST5820,423.92,1735.84,India North
2021-08-31,Titanium,Automotive,CUST7639,689.03,1729.7,US West
2023-03-16,Zirconium,Biomedical,CUST1252,1546.1,732.57,EU
2021-03-23,Titanium,Biomedical,CUST9520,499.36,1870.97,EU
2020-05-09,Aluminum,Biomedical,CUST8741,823.95,1224.89,India North
2024-01-23,Aluminum,Biomedical,CUST8951,608.11,1554.05,US West
2022-05-01,Aluminum,Aerospace,CUST1501,1384.8,616.7,EU
2019-05-03,Aluminum,Automotive,CUST6947,540.91,1787.87,India North
2020-01-19,Titanium,Biomedical,CUST7177,614.94,1712.32,EU
2019-02-23,Aluminum,Biomedical,CUST3072,467.8,1996.68,India North
2019-01-02,Titanium,Aerospace,CUST6873,817.18,1967.1,EU
2019-05-02,Aluminum,Biomedical,CUST4060,486.49,1886.91,US West
2020-11-04,Titanium,Automotive,CUST1095,760.75,1140.47,India North
2024-05-17,Aluminum,Automotive,CUST2193,578.06,1863.74,India North
2021-12-15,Zirconium,Automotive,CUST9363,561.29,2173.76,EU
2022-03-18,Titanium,Automotive,CUST8486,611.13,2125.44,EU
2024-03-24,Aluminum,Aerospace,CUST3260,1061.19,816.64,US West
2022-11-25,Zirconium,Automotive,CUST4029,1584.36,508.11,US West
2022-05-11,Titanium,Aerospace,CUST3370,1021.96,834.31,US West
2023-01-14,Titanium,Biomedical,CUST7599,1975.57,546.37,US West
2021-12-05,Zirconium,Automotive,CUST3665,525.4,2114.73,India North
2020-12-04,Aluminum,Automotive,CUST9392,473.44,2012.43,EU
2022-09-22,Titanium,Automotive,CUST5330,788.28,1603.04,India North
2022-04-25,Aluminum,Automotive,CUST3160,654.5,1883.32,EU
2022-02-17,Aluminum,Automotive,CUST5811,627.45,1973.69,US West
2022-05-15,Zirconium,Aerospace,CUST8128,942.95,1340.49,EU
2019-12-29,Aluminum,Aerospace,CUST3318,1056.94,862.99,India North
2019-11-20,Zirconium,Automotive,CUST1295,626.9,2026.35,India North
2020-04-20,Titanium,Aerospace,CUST7542,1366.68,424.31,US West
2021-02-08,Aluminum,Automotive,CUST5507,1166.12,811.85,EU
2022-03-01,Zirconium,Aerospace,CUST3228,958.31,2091.84,India North
2024-01-11,Zirconium,Aerospace,CUST3669,886.69,1958.79,US West
2019-06-20,Aluminum,Automotive,CUST5587,632.79,1785.41,US West
2024-05-20,Titanium,Aerospace,CUST9522,866.93,1618.5,EU
2021-09-25,Aluminum,Aerospace,CUST5289,621.92,2154.64,India North
2021-10-14,Zirconium,Aerospace,CUST3232,761.87,1798.06,India North
2023-01-02,Titanium,Automotive,CUST7113,1182.5,647.14,US West
2019-06-11,Zirconium,Aerospace,CUST6757,852.91,1421.82,India North
2022-12-29,Aluminum,Biomedical,CUST2498,2664.92,458.46,India North
2019-10-23,Aluminum,Automotive,CUST3916,1251.42,695.03,India North
2021-09-07,Zirconium,Aerospace,CUST2411,1033.1,785.7,US West
2019-08-15,Titanium,Automotive,CUST1714,1001.63,991.59,India North
2019-02-07,Zirconium,Aerospace,CUST1872,1012.44,1643.12,EU
2023-01-27,Aluminum,Aerospace,CUST1718,886.17,964.53,India North
2020-02-04,Zirconium,Aerospace,CUST6143,749.95,1897.93,EU
2019-04-10,Titanium,Aerospace,CUST5201,963.71,1708.47,EU
2022-10-08,Aluminum,Biomedical,CUST9260,401.46,2089.9,India North
2020-10-31,Zirconium,Biomedical,CUST6361,751.4,1207.15,US West
2020-08-28,Zirconium,Aerospace,CUST3307,758.03,1271.28,US West
2022-04-29,Aluminum,Biomedical,CUST7769,598.23,1584.43,EU
2023-08-08,Aluminum,Biomedical,CUST7752,537.2,1543.41,India North
2021-11-11,Titanium,Biomedical,CUST5571,793.23,1232.39,EU
2021-07-06,Titanium,Automotive,CUST2443,1074.62,1009.02,US West
2021-05-30,Aluminum,Biomedical,CUST8768,771.9,1238.98,India North
2019-03-24,Zirconium,Biomedical,CUST4493,3650.79,375.86,India North
2024-02-12,Aluminum,Aerospace,CUST5224,818.76,1793.11,India North
2019-06-20,Titanium,Aerospace,CUST7607,903.25,1299.77,EU
2023-08-07,Aluminum,Aerospace,CUST8672,757.21,1392.85,India North
2021-11-26,Zirconium,Aerospace,CUST6897,897.4,2199.76,US West
2019-03-24,Zirconium,Biomedical,CUST6527,835.41,1259.19,India North
2024-02-21,Titanium,Automotive,CUST1990,993.17,1005.81,US West
2023-05-06,Zirconium,Biomedical,CUST1637,443.74,2190.18,EU
2022-05-13,Zirconium,Automotive,CUST9977,883.86,1195.67,India North
2020-08-20,Aluminum,Automotive,CUST9879,1851.19,436.29,EU
2019-11-26,Titanium,Biomedical,CUST3897,1447.4,813.43,EU
2023-06-16,Titanium,Automotive,CUST5881,763.24,1264.34,US West
2023-11-17,Titanium,Biomedical,CUST6420,2577.88,402.99,India North
2019-05-09,Titanium,Automotive,CUST5533,661.14,2055.39,EU
2022-06-25,Titanium,Automotive,CUST8356,744.91,1274.19,EU
2022-12-14,Zirconium,Automotive,CUST6967,682.16,1757.8,India North
2021-07-11,Titanium,Aerospace,CUST3994,1018.23,1683.77,US West
2024-02-16,Titanium,Biomedical,CUST9861,2040.9,526.05,India North
2024-03-14,Zirconium,Aerospace,CUST9083,959.95,1109.62,India North
2020-07-05,Aluminum,Automotive,CUST1451,573.16,2173.0,US West
2020-05-25,Aluminum,Aerospace,CUST2633,1343.63,455.15,India North
2023-08-01,Titanium,Automotive,CUST7355,957.86,1276.0,US West
2020-08-26,Aluminum,Biomedical,CUST3331,356.3,2146.07,India North
2020-07-13,Zirconium,Biomedical,CUST7374,467.9,2018.09,EU
2021-01-23,Aluminum,Biomedical,CUST3755,814.6,1144.2,India North
2019-07-28,Titanium,Automotive,CUST7077,663.5,1924.22,US West
2020-10-02,Zirconium,Automotive,CUST2362,739.94,1527.76,US West
2021-05-23,Titanium,Aerospace,CUST3215,1008.23,703.99,India North
2021-06-05,Zirconium,Automotive,CUST6854,935.5,1112.06,US West
2023-12-30,Titanium,Aerospace,CUST7843,800.21,1240.89,India North
2020-10-10,Aluminum,Aerospace,CUST6234,1004.35,1277.77,India North
2019-02-10,Zirconium,Aerospace,CUST3999,765.13,1652.89,US West
2020-08-01,Zirconium,Biomedical,CUST5253,1017.02,1012.24,US West
2022-06-27,Aluminum,Biomedical,CUST1524,586.54,1669.12,EU
2023-11-09,Zirconium,Aerospace,CUST2636,1030.8,863.08,EU
2022-09-05,Zirconium,Biomedical,CUST3115,962.92,1042.09,India North
2019-01-30,Aluminum,Biomedical,CUST6797,633.45,1573.48,India North
2021-07-03,Aluminum,Biomedical,CUST6999,1881.29,609.5,US West
2020-06-19,Titanium,Aerospace,CUST2077,938.56,1145.39,US West
2024-04-22,Titanium,Automotive,CUST4542,1999.74,377.95,EU
2020-06-27,Aluminum,Aerospace,CUST2941,907.05,2011.81,India North
2020-11-17,Zirconium,Automotive,CUST1514,1875.61,460.82,India North
2024-02-25,Titanium,Automotive,CUST9298,1148.16,770.8,India North
2019-04-09,Aluminum,Automotive,CUST2179,526.78,1835.3,India North
2023-01-30,Zirconium,Biomedical,CUST2536,937.41,1065.13,US West
2022-02-25,Aluminum,Automotive,CUST3855,864.37,1172.89,US West
2022-02-12,Zirconium,Automotive,CUST7124,603.09,1693.44,India North
2020-04-15,Aluminum,Automotive,CUST1748,1536.3,614.34,India North
2020-04-25,Zirconium,Aerospace,CUST1971,778.36,1747.38,India North
2021-09-27,Zirconium,Biomedical,CUST1213,2673.22,493.23,US West
2021-08-12,Titanium,Automotive,CUST8020,2108.57,372.38,US West
2019-06-28,Aluminum,Aerospace,CUST9957,1009.38,574.62,India North
2023-09-13,Aluminum,Automotive,CUST5305,1661.55,542.91,EU
2019-03-31,Aluminum,Aerospace,CUST9207,874.72,2078.74,EU
2019-05-12,Aluminum,Biomedical,CUST4568,906.37,989.78,India North
2024-02-01,Titanium,Biomedical,CUST6025,656.55,1493.93,EU
2019-09-04,Aluminum,Automotive,CUST1336,1642.85,589.73,India North
2021-09-02,Zirconium,Automotive,CUST7176,1036.84,967.59,EU
2021-01-25,Titanium,Automotive,CUST1131,1201.4,956.4,EU
2021-07-31,Titanium,Biomedical,CUST1181,618.23,1396.75,EU
2019-02-17,Zirconium,Aerospace,CUST6129,724.05,2061.91,EU
2019-10-16,Titanium,Automotive,CUST5683,770.22,1294.23,India North
2020-04-13,Zirconium,Biomedical,CUST4010,717.08,1284.37,EU
2019-09-30,Titanium,Biomedical,CUST3448,852.72,1105.1,India North
2023-10-26,Titanium,Automotive,CUST2560,843.29,1106.3,EU
2019-04-05,Titanium,Biomedical,CUST1652,3276.72,358.09,India North
2020-08-22,Zirconium,Biomedical,CUST6835,399.21,2144.93,India North
2021-09-27,Titanium,Biomedical,CUST7783,417.11,2190.85,US West
2019-09-28,Zirconium,Aerospace,CUST3481,888.29,1596.26,India North
2020-06-11,Titanium,Aerospace,CUST7432,881.77,1909.89,EU
2021-02-27,Titanium,Aerospace,CUST1106,761.04,2011.8,US West
2023-08-19,Aluminum,Automotive,CUST6473,1323.34,698.32,EU
2021-09-03,Aluminum,Biomedical,CUST8391,2365.28,473.16,US West
2020-05-21,Aluminum,Aerospace,CUST3801,1034.48,568.66,India North
2023-11-28,Aluminum,Biomedical,CUST6106,1325.14,658.46,EU
2020-11-23,Zirconium,Aerospace,CUST4936,880.1,1215.17,India North
2024-01-26,Aluminum,Aerospace,CUST3317,1012.81,1143.97,India North
2023-12-05,Zirconium,Automotive,CUST4056,1643.42,549.55,US West
2020-09-04,Zirconium,Automotive,CUST1404,1656.29,533.63,EU
2019-04-16,Aluminum,Aerospace,CUST8289,942.39,1767.85,India North
2019-02-24,Titanium,Automotive,CUST4697,1159.0,748.53,India North
2020-02-05,Aluminum,Aerospace,CUST4097,834.0,2006.3,India North
2022-10-19,Aluminum,Aerospace,CUST3800,803.77,1816.1,India North
2023-02-13,Zirconium,Biomedical,CUST9556,1431.23,761.41,India North
2020-05-29,Zirconium,Biomedical,CUST6997,713.62,1417.7,India North
2023-05-11,Titanium,Automotive,CUST2836,642.23,1474.93,India North
2024-02-16,Zirconium,Aerospace,CUST7085,1267.92,550.08,US West
2019-06-20,Aluminum,Biomedical,CUST6127,1719.97,648.05,India North
2020-03-09,Aluminum,Automotive,CUST8707,702.19,1454.56,US West
2019-10-03,Aluminum,Biomedical,CUST7254,925.56,880.95,India North
2023-08-11,Aluminum,Aerospace,CUST1824,999.79,1005.14,US West
2021-10-01,Zirconium,Aerospace,CUST9765,1214.25,1059.87,EU
2020-11-13,Aluminum,Biomedical,CUST2100,592.86,1347.84,India North
2021-11-24,Zirconium,Biomedical,CUST9331,693.37,1208.3,India North
2022-04-02,Aluminum,Automotive,CUST9340,1153.44,860.57,India North
2019-02-10,Zirconium,Automotive,CUST2572,519.04,1909.12,India North
2020-12-27,Titanium,Aerospace,CUST8811,1227.37,632.73,US West
2022-03-14,Titanium,Aerospace,CUST4502,967.95,1173.77,India North
2024-05-08,Zirconium,Biomedical,CUST4746,354.84,2169.07,India North
2019-12-19,Aluminum,Aerospace,CUST5128,810.14,1530.39,India North
2023-07-28,Zirconium,Automotive,CUST5567,820.68,1049.58,EU
2023-03-23,Titanium,Biomedical,CUST9599,676.98,1493.15,India North
2020-01-20,Titanium,Aerospace,CUST6896,1147.95,860.13,EU
2020-01-01,Aluminum,Biomedical,CUST1167,754.97,1384.16,India North
2023-10-06,Titanium,Biomedical,CUST1213,1795.99,582.99,US West
2023-01-03,Titanium,Biomedical,CUST1830,397.45,1996.79,India North
2020-12-13,Aluminum,Biomedical,CUST4588,1624.12,669.99,India North
2023-06-03,Titanium,Aerospace,CUST8191,926.55,1673.8,US West
2019-12-25,Zirconium,Aerospace,CUST2691,1085.5,553.95,US West
2020-01-11,Zirconium,Biomedical,CUST1678,1338.37,715.56,India North
2024-04-19,Titanium,Biomedical,CUST7847,2014.29,588.79,India North
2022-01-19,Titanium,Automotive,CUST7485,759.95,1192.43,EU
2023-03-30,Titanium,Biomedical,CUST6643,698.29,1374.45,India North
2023-09-21,Aluminum,Aerospace,CUST8486,814.36,1800.58,EU
2021-07-07,Zirconium,Automotive,CUST2572,1986.51,389.94,US West
2023-03-25,Aluminum,Aerospace,CUST2163,821.55,1815.4,India North
2022-01-26,Titanium,Biomedical,CUST2468,512.45,1713.95,India North
2023-07-20,Aluminum,Biomedical,CUST2212,835.04,1194.15,US West
2020-12-20,Zirconium,Automotive,CUST1669,1396.58,691.3,US West
2020-07-30,Titanium,Biomedical,CUST9698,2019.05,448.66,US West
2022-11-21,Titanium,Aerospace,CUST5062,965.84,1672.51,EU
2022-08-04,Aluminum,Biomedical,CUST2095,1230.8,852.79,EU
2022-10-24,Zirconium,Automotive,CUST3471,605.54,2021.14,India North
2020-08-08,Titanium,Aerospace,CUST7877,952.49,1411.43,India North
2022-11-24,Titanium,Biomedical,CUST7011,1710.36,701.78,India North
2024-04-07,Aluminum,Automotive,CUST7443,590.35,2172.96,EU
2020-09-15,Titanium,Automotive,CUST7455,857.81,1351.41,India North
2021-02-12,Titanium,Biomedical,CUST7450,351.32,2161.85,US West
2023-01-15,Zirconium,Aerospace,CUST5701,1177.03,677.85,EU
2019-06-26,Zirconium,Automotive,CUST1592,1112.91,664.9,US West
2021-10-25,Zirconium,Automotive,CUST6016,2301.89,391.11,India North
2019-04-22,Titanium,Biomedical,CUST7829,2644.17,430.42,India North
2022-02-09,Titanium,Automotive,CUST7175,894.58,1143.52,US West
2022-05-14,Zirconium,Aerospace,CUST3767,819.93,2108.21,India North
2022-01-01,Titanium,Automotive,CUST2449,2171.2,415.53,India North
2021-04-19,Titanium,Automotive,CUST7732,1335.29,811.62,India North
2020-09-05,Titanium,Biomedical,CUST6252,834.02,1288.54,EU
2019-08-20,Aluminum,Aerospace,CUST9432,973.27,643.74,India North
2019-12-25,Aluminum,Biomedical,CUST9745,1457.19,731.4,India North
2020-02-13,Zirconium,Biomedical,CUST2607,658.83,1265.14,US West
2020-12-13,Aluminum,Automotive,CUST4933,1262.25,673.65,India North
2021-06-01,Zirconium,Biomedical,CUST7230,1756.42,694.78,India North
2020-04-21,Titanium,Aerospace,CUST6551,1180.03,964.17,US West
2023-01-21,Titanium,Aerospace,CUST5615,981.21,1241.5,US West
2021-03-21,Titanium,Automotive,CUST1943,816.31,1322.35,US West
2020-01-05,Aluminum,Aerospace,CUST5022,1398.83,382.62,India North
2022-01-01,Titanium,Aerospace,CUST4946,1029.21,1343.59,US West
2020-08-17,Titanium,Biomedical,CUST9667,930.17,1103.31,EU
2019-04-26,Zirconium,Aerospace,CUST5375,899.76,941.39,EU
2022-01-01,Zirconium,Biomedical,CUST5400,975.5,1010.57,EU
2023-05-09,Zirconium,Automotive,CUST5395,574.43,1936.59,EU
2021-07-04,Aluminum,Automotive,CUST6906,481.06,2194.43,India North
2019-11-23,Zirconium,Automotive,CUST8736,1481.28,670.71,US West
2019-03-11,Zirconium,Automotive,CUST9237,711.28,1770.32,EU
2023-03-03,Titanium,Automotive,CUST5593,783.57,1264.83,India North
2023-08-16,Titanium,Aerospace,CUST5678,818.19,1182.09,EU
2023-07-01,Titanium,Biomedical,CUST1129,396.95,2054.53,US West
2020-11-11,Zirconium,Biomedical,CUST9323,894.32,1104.55,EU
2020-02-26,Zirconium,Aerospace,CUST3336,975.39,1120.51,EU
2019-01-26,Zirconium,Biomedical,CUST7505,628.37,1525.95,EU
2022-08-06,Zirconium,Aerospace,CUST4924,911.96,1669.52,India North
2020-07-10,Zirconium,Automotive,CUST4925,1362.58,788.81,India North
2022-03-30,Aluminum,Biomedical,CUST5353,484.57,1966.98,India North
2023-12-04,Zirconium,Aerospace,CUST1862,859.22,2193.63,EU
2021-07-11,Zirconium,Biomedical,CUST4201,482.38,1834.67,US West
2021-05-26,Titanium,Automotive,CUST5931,663.24,1424.05,India North
2023-07-18,Zirconium,Automotive,CUST1914,1083.41,959.16,India North
2020-12-10,Aluminum,Automotive,CUST8502,699.99,1683.63,India North
2019-07-21,Titanium,Biomedical,CUST1491,423.61,2194.73,India North
2023-07-28,Aluminum,Biomedical,CUST2998,623.71,1370.1,US West
2019-05-17,Aluminum,Automotive,CUST3327,1187.7,929.03,India North
2019-09-07,Titanium,Automotive,CUST9994,809.97,1358.89,US West
2022-05-05,Titanium,Biomedical,CUST6215,1239.63,756.96,EU
2019-11-03,Titanium,Automotive,CUST5577,458.47,2149.93,US West
2023-01-22,Titanium,Automotive,CUST8547,2260.58,360.42,US West
2023-10-17,Zirconium,Biomedical,CUST9160,409.45,2133.05,US West
2023-05-07,Titanium,Automotive,CUST3680,864.76,1081.86,India North
2020-04-05,Aluminum,Biomedical,CUST9667,1176.05,879.83,India North
2020-10-21,Zirconium,Biomedical,CUST4646,2287.67,512.97,India North
2019-09-23,Zirconium,Automotive,CUST3163,630.45,2018.9,EU
2020-01-01,Zirconium,Automotive,CUST6307,679.35,1623.45,US West
2023-05-10,Titanium,Aerospace,CUST1055,922.85,1531.61,EU
2020-08-10,Zirconium,Aerospace,CUST1764,1009.95,1416.17,US West
2024-01-28,Aluminum,Biomedical,CUST3498,591.25,1542.37,EU
2022-08-26,Zirconium,Biomedical,CUST1402,454.11,1832.43,India North
2021-03-12,Zirconium,Biomedical,CUST1747,622.93,1552.8,US West
2019-04-30,Titanium,Aerospace,CUST3919,1297.25,719.35,EU
2020-10-15,Titanium,Aerospace,CUST4052,854.89,2194.88,EU
2023-07-29,Zirconium,Biomedical,CUST2964,3297.72,406.5,India North
2019-03-13,Titanium,Biomedical,CUST4714,442.19,1911.5,EU
2020-06-01,Aluminum,Aerospace,CUST7520,824.86,1713.41,India North
2019-04-19,Aluminum,Biomedical,CUST9099,2379.52,513.09,India North
2023-09-03,Titanium,Aerospace,CUST4245,1321.82,457.58,India North
2020-10-14,Aluminum,Automotive,CUST3525,719.09,1642.44,EU
2019-01-12,Zirconium,Aerospace,CUST1438,1051.93,978.4,US West
2020-07-29,Aluminum,Aerospace,CUST8940,1240.95,468.04,US West
2022-05-11,Titanium,Automotive,CUST7119,624.15,1781.4,India North
2021-02-10,Zirconium,Biomedical,CUST4493,518.25,1723.75,US West
2020-11-17,Titanium,Aerospace,CUST3470,1109.06,962.19,India North
2020-01-15,Aluminum,Automotive,CUST4114,873.11,1339.36,India North
2023-12-11,Aluminum,Biomedical,CUST3855,415.44,1788.14,US West
2019-12-10,Zirconium,Automotive,CUST4638,692.59,1708.11,EU
2024-05-31,Zirconium,Aerospace,CUST4713,993.39,1439.91,India North
2022-11-14,Zirconium,Aerospace,CUST6734,825.24,1983.06,US West
2019-09-21,Zirconium,Automotive,CUST1802,646.4,1173.19,India North
2020-07-15,Zirconium,Aerospace,CUST4070,974.17,1181.46,US West
2024-02-18,Aluminum,Automotive,CUST9284,551.07,2006.02,India North
2022-11-03,Titanium,Aerospace,CUST1632,915.43,1479.07,EU
2022-04-18,Titanium,Automotive,CUST3555,605.67,2192.43,India North
2022-05-30,Titanium,Automotive,CUST4641,661.06,1772.76,US West
2024-02-07,Aluminum,Biomedical,CUST3996,1143.79,998.09,US West
2019-01-31,Titanium,Automotive,CUST8122,756.91,1274.97,US West
2020-10-21,Zirconium,Biomedical,CUST7595,727.67,1405.56,EU
2021-09-18,Titanium,Automotive,CUST5303,1219.04,852.31,EU
2021-02-19,Titanium,Aerospace,CUST3502,1161.14,621.57,India North
2021-06-25,Titanium,Biomedical,CUST1276,829.94,982.96,US West
2022-01-04,Titanium,Biomedical,CUST5157,667.94,1401.47,EU
2019-09-08,Zirconium,Biomedical,CUST3527,899.51,1030.77,US West
2023-11-12,Aluminum,Biomedical,CUST4016,587.31,1339.13,US West
2019-05-21,Aluminum,Automotive,CUST1936,535.24,2022.6,EU
2020-02-29,Titanium,Biomedical,CUST4458,1636.73,691.82,EU
2019-04-02,Aluminum,Aerospace,CUST4968,934.87,1346.54,EU
2022-09-30,Aluminum,Biomedical,CUST5008,442.09,1971.36,EU
2021-02-02,Aluminum,Aerospace,CUST1908,846.27,1195.5,US West
2022-09-29,Zirconium,Biomedical,CUST5518,2662.73,365.02,EU
2020-08-01,Titanium,Aerospace,CUST6165,792.79,1589.13,EU
2021-01-09,Aluminum,Automotive,CUST6307,541.3,2085.91,India North
2020-01-21,Titanium,Biomedical,CUST4600,776.76,1171.52,India North
2020-05-14,Zirconium,Aerospace,CUST1939,919.56,1192.09,EU
2023-08-15,Zirconium,Biomedical,CUST4755,3447.33,400.25,EU
2021-09-01,Aluminum,Automotive,CUST6986,667.95,1663.69,US West
2023-11-04,Titanium,Automotive,CUST5535,830.18,1425.05,US West
2020-10-31,Zirconium,Aerospace,CUST6217,1057.18,651.43,EU
2022-11-06,Aluminum,Aerospace,CUST2102,888.48,1146.87,India North
2023-03-07,Titanium,Automotive,CUST5385,481.89,2067.07,US West
2022-01-06,Titanium,Biomedical,CUST6606,1240.8,842.26,US West
2019-05-05,Zirconium,Automotive,CUST2496,859.17,1060.43,India North
2020-03-19,Aluminum,Automotive,CUST4465,1136.01,1076.02,US West
2020-08-03,Zirconium,Automotive,CUST9137,751.87,1394.75,US West
2019-07-21,Titanium,Aerospace,CUST1008,1305.93,395.17,EU
2020-11-24,Titanium,Aerospace,CUST3764,1035.07,814.83,EU
2023-05-11,Titanium,Biomedical,CUST2165,467.39,1779.93,India North
2021-10-27,Aluminum,Automotive,CUST3227,731.28,1675.14,India North
2022-11-23,Aluminum,Aerospace,CUST6037,1076.4,871.83,India North
2019-01-08,Titanium,Biomedical,CUST8045,369.46,1987.35,India North
2023-03-26,Aluminum,Automotive,CUST9715,778.13,1099.9,EU
2021-06-15,Aluminum,Automotive,CUST1595,1445.36,531.47,EU
2024-05-10,Aluminum,Automotive,CUST2215,1574.27,488.16,India North
2022-02-04,Zirconium,Automotive,CUST4790,1389.47,631.68,EU
2020-07-01,Aluminum,Aerospace,CUST8173,1280.06,578.83,India North
2021-02-24,Zirconium,Biomedical,CUST8542,596.29,1544.53,India North
2022-10-23,Aluminum,Biomedical,CUST9761,1144.78,793.36,US West
2019-06-14,Zirconium,Biomedical,CUST7887,380.54,2074.85,US West
2021-06-09,Titanium,Biomedical,CUST6058,1093.28,798.27,India North
2022-07-07,Titanium,Biomedical,CUST7262,428.95,1997.9,India North
2020-03-21,Zirconium,Aerospace,CUST9396,944.81,1564.59,India North
2022-08-15,Aluminum,Biomedical,CUST6486,1986.72,656.27,US West
2024-01-20,Titanium,Aerospace,CUST1748,885.41,1063.0,India North
2022-11-06,Titanium,Biomedical,CUST6766,1024.63,1011.56,India North
2019-03-27,Titanium,Automotive,CUST7195,1340.02,848.18,EU
2023-04-24,Zirconium,Biomedical,CUST8472,454.76,2198.7,US West
2019-04-14,Zirconium,Automotive,CUST1818,740.01,1612.45,India North
2019-05-11,Titanium,Automotive,CUST8606,638.11,1913.72,US West
2021-05-07,Zirconium,Automotive,CUST8131,701.19,1617.88,US West
2021-12-01,Zirconium,Automotive,CUST8337,1039.04,1114.96,US West
2023-08-08,Zirconium,Automotive,CUST7877,597.3,1721.29,India North
2024-05-13,Titanium,Automotive,CUST7989,764.25,1473.06,EU
2023-02-20,Titanium,Automotive,CUST1541,760.96,1370.98,EU
2021-03-26,Zirconium,Aerospace,CUST6156,784.08,1812.41,EU
2020-10-12,Titanium,Automotive,CUST1616,514.9,1967.97,India North
2023-04-29,Aluminum,Automotive,CUST7989,1356.64,442.7,EU
2023-10-20,Titanium,Automotive,CUST2295,768.8,1739.78,EU
2022-07-25,Aluminum,Biomedical,CUST6867,1070.89,871.5,US West
2022-07-05,Aluminum,Biomedical,CUST4649,1540.99,707.12,EU
2019-06-06,Titanium,Aerospace,CUST7077,825.1,2197.83,US West
2021-05-20,Zirconium,Biomedical,CUST3936,758.8,1127.24,India North
