Date,Alloy,Type,Grade,Supplier,Sector,Application,BuyerID,Quantity_kg,UnitPrice_INR,BaseCost_INR,Margin_INR_per_kg,TotalMargin,Region,Month,WeekNum,IsHoliday,IndustryCycle
2020-12-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST4387,1059.43,855.98,958.97,-102.989990234375,-109110.69088569283,EU,Dec-20,52,0,"Lean"
2020-12-26,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2641,1235.29,839.41,958.97,-119.55999755859375,-147691.27405446768,"US West",Dec-20,52,0,"Stable"
2020-12-26,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST5896,798.11,1262.99,813.92,449.07000732421875,358407.2569673583,"India North",Dec-20,52,0,"Stable"
2020-12-27,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1408,814.04,1336.11,813.92,522.1900024414062,425083.5381135009,EU,Dec-20,52,0,"Stable"
2020-12-27,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST5681,975.58,966.73,813.92,152.80999755859375,149078.38002971187,"US West",Dec-20,52,0,"Stable"
2020-12-28,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6257,1987.74,650.12,813.92,-163.79998779296875,-325591.78613598645,"India North",Dec-20,53,1,"Lean"
2020-12-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2988,350.77,1704.64,813.92,890.7200317382812,312437.8557470944,"India North",Dec-20,53,0,"Peak"
2020-12-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4015,889.39,1110.44,958.97,151.469970703125,134715.87946245074,EU,Dec-20,53,1,"Lean"
2021-01-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2047,593.1,1888.53,958.97,929.56005859375,551322.0480576158,"US West",Jan-21,53,0,"Peak"
2021-01-03,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8391,1069.37,1375.21,813.92,561.2899780273438,600226.6610624269,"India North",Jan-21,53,0,"Peak"
2021-01-05,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5949,655.13,1534.17,958.97,575.2000732421875,376830.8267917484,"India North",Jan-21,1,0,"Lean"
2021-01-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1807,1026.97,889.42,813.92,75.5,77536.23278808594,EU,Jan-21,1,1,"Lean"
2021-01-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1266,493.29,1647.11,1135.75,511.3599853515625,252248.7715436034,EU,Jan-21,1,0,"Lean"
2021-01-10,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST3784,1429.06,750.03,1135.75,-385.719970703125,-551217.0039337873,"US West",Jan-21,1,0,"Peak"
2021-01-11,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST6549,1628.73,673.74,958.97,-285.22998046875,-464562.62051796913,EU,Jan-21,2,0,"Stable"
2021-01-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9166,1200.82,911.88,958.97,-47.0899658203125,-56546.570227101445,"India North",Jan-21,2,0,"Lean"
2021-01-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5287,1805.08,572.01,813.92,-241.90997314453125,-436666.8436929211,"US West",Jan-21,2,0,"Lean"
2021-01-17,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8898,951.98,1129.2,1135.75,-6.550048828125,-6235.515355467796,EU,Jan-21,2,0,"Peak"
2021-01-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2560,522.67,1321.13,813.92,507.21002197265625,265103.4535163082,"US West",Jan-21,3,0,"Stable"
2021-01-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8126,933.32,1102.15,958.97,143.1800537109375,133632.80877817422,"India North",Jan-21,3,0,"Stable"
2021-01-20,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST9759,2313.09,535.45,958.97,-423.51995849609375,-979639.8180211633,"India North",Jan-21,3,0,"Peak"
2021-01-20,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4977,934.08,1029.27,1135.75,-106.47998046875,-99460.82197597623,"US West",Jan-21,3,0,"Peak"
2021-01-20,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9751,1042.01,471.9,813.92,-342.0199890136719,-356388.2520921752,"US West",Jan-21,3,0,"Peak"
2021-01-20,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST1420,720.82,1561.64,1135.75,425.8900146484375,306990.04347819835,"India North",Jan-21,3,0,"Peak"
2021-01-21,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST1427,1318.53,499.57,1135.75,-636.1799926757812,-838822.4243808836,"US West",Jan-21,3,0,"Stable"
2021-01-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST6415,1602.85,691.01,958.97,-267.9599609375,-429499.61684668064,"India North",Jan-21,3,0,"Stable"
2021-01-26,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST4129,1752.56,484.61,1135.75,-651.1400146484375,-1141161.9822250009,"US West",Jan-21,4,0,"Lean"
2021-01-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6974,906.44,1216.65,1135.75,80.9000244140625,73331.01832739264,EU,Jan-21,4,1,"Peak"
2021-01-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST1195,843.79,2021.3,1135.75,885.550048828125,747218.2562427968,"India North",Jan-21,4,0,"Lean"
2021-01-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7878,2479.01,463.79,1135.75,-671.9599914550781,-1665795.5449791625,"India North",Jan-21,4,0,"Lean"
2021-01-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4811,996.92,1505.7,1135.75,369.949951171875,368810.49899987876,"India North",Jan-21,4,0,"Lean"
2021-01-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST5454,842.56,1879.86,958.97,920.8900146484375,775905.0884939209,"US West",Jan-21,4,0,"Stable"
2021-01-30,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST5237,1897.49,392.75,1135.75,-743,-1409835.0627441406,"India North",Jan-21,4,0,"Stable"
2021-01-31,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST9608,594.65,1943.31,958.97,984.340087890625,585337.8572959006,EU,Jan-21,4,0,"Stable"
2021-02-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7609,900.04,1230.05,813.92,416.13006591796875,374533.6953853257,"US West",Feb-21,5,1,"Lean"
2021-02-06,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST8179,846.58,1376.58,1135.75,240.8299560546875,203881.82831252366,EU,Feb-21,5,0,"Stable"
2021-02-07,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST9462,1257.15,658.11,813.92,-155.80999755859375,-195876.54223474115,EU,Feb-21,5,1,"Lean"
2021-02-07,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9904,1369.34,786.02,1135.75,-349.72998046875,-478899.2395014167,EU,Feb-21,5,1,"Lean"
2021-02-09,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST5106,836.4,1624.85,1135.75,489.0999755859375,409083.2315209955,"US West",Feb-21,6,0,"Peak"
2021-02-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8429,1078.1,996.55,813.92,182.6300048828125,196893.4038054198,"India North",Feb-21,6,0,"Peak"
2021-02-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST2376,520.83,1686.28,958.97,727.31005859375,378804.9102469981,"US West",Feb-21,6,0,"Peak"
2021-02-13,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8056,661.13,2175.79,958.97,1216.820068359375,804476.2577359378,EU,Feb-21,6,0,"Lean"
2021-02-18,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7990,649.83,1636.41,1135.75,500.6600341796875,325343.9185671881,"US West",Feb-21,7,0,"Lean"
2021-02-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1908,486.27,1912.71,813.92,1098.7899780273438,534308.5905436892,EU,Feb-21,7,0,"Lean"
2021-02-19,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST2577,933.5,1153.03,813.92,339.11004638671875,316559.22830200195,"US West",Feb-21,7,0,"Peak"
2021-02-19,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3002,691.26,1217.01,958.97,258.0400390625,178372.759922266,EU,Feb-21,7,0,"Peak"
2021-02-19,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8941,490.65,1917.5,813.92,1103.5800170898438,541471.528649414,"US West",Feb-21,7,0,"Peak"
2021-02-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST2838,477.89,1971.72,958.97,1012.75,483983.1123352051,"India North",Feb-21,7,0,"Stable"
2021-02-23,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST8179,1112.63,956,1135.75,-179.75,-199995.24337768555,"US West",Feb-21,8,0,"Stable"
2021-02-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8925,504.78,1901.52,813.92,1087.6000366210938,548998.7451579589,"US West",Feb-21,8,1,"Lean"
2021-02-26,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST9095,1071.94,669.72,958.97,-289.25,-310058.6280517578,"India North",Feb-21,8,0,"Stable"
2021-02-27,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST6435,678.97,1405.54,813.92,591.6200561523438,401692.252193138,"US West",Feb-21,8,1,"Stable"
2021-03-01,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST6439,1691.35,592.22,1135.75,-543.530029296875,-919299.5017814934,"US West",Mar-21,9,1,"Peak"
2021-03-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4693,382.05,2047.24,958.97,1088.27001953125,415773.5476773679,"India North",Mar-21,9,0,"Stable"
2021-03-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8015,3832.32,365,958.97,-593.969970703125,-2276283.038728416,"US West",Mar-21,9,0,"Stable"
2021-03-03,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST8037,1125.11,737.87,958.97,-221.0999755859375,-248761.79029272497,EU,Mar-21,9,0,"Stable"
2021-03-03,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST7781,675.09,1663.14,1135.75,527.3900146484375,356035.73915231973,EU,Mar-21,9,0,"Stable"
2021-03-04,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2492,801.11,881.23,813.92,67.30999755859375,53922.71115817875,"India North",Mar-21,9,0,"Peak"
2021-03-08,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST8821,508.31,1967.83,813.92,1153.9099731445312,586543.9756319337,EU,Mar-21,10,0,"Lean"
2021-03-08,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST2052,574.79,1705.54,1135.75,569.7900390625,327509.6040329337,"India North",Mar-21,10,0,"Lean"
2021-03-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1587,827.91,1031.49,958.97,72.52001953125,60040.04742255807,EU,Mar-21,10,0,"Lean"
2021-03-10,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4912,1108.54,403.97,813.92,-409.9499816894531,-454445.9687156975,"US West",Mar-21,10,0,"Lean"
2021-03-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST5917,1002.1,989.32,1135.75,-146.42999267578125,-146737.4920854494,EU,Mar-21,10,0,"Peak"
2021-03-12,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8657,2637.5,456.91,958.97,-502.0599670410156,-1324183.1630706787,EU,Mar-21,10,0,"Peak"
2021-03-12,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST2257,800.14,1590.88,1135.75,455.1300048828125,364167.728773877,EU,Mar-21,10,0,"Peak"
2021-03-13,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST9307,457.71,1917.61,1135.75,781.8599853515625,357865.1272143312,"US West",Mar-21,10,0,"Stable"
2021-03-15,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST1971,1223.32,825.42,1135.75,-310.33001708984375,-379632.8998382315,"US West",Mar-21,11,0,"Lean"
2021-03-16,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1715,1192.79,902.54,813.92,88.6199951171875,105705.04743754864,EU,Mar-21,11,0,"Lean"
2021-03-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3216,729.56,1393.56,958.97,434.590087890625,317059.5434604734,"US West",Mar-21,11,0,"Peak"
2021-03-18,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST8916,1316.75,662.84,813.92,-151.0799560546875,-198934.53213500977,"US West",Mar-21,11,0,"Peak"
2021-03-19,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST1958,561.25,1835.8,1135.75,700.050048828125,392903.08990478516,"India North",Mar-21,11,0,"Stable"
2021-03-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST6531,829.99,983.19,958.97,24.22003173828125,20102.383905932307,"US West",Mar-21,12,0,"Lean"
2021-03-24,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4048,979.9,837.01,1135.75,-298.739990234375,-292735.32372412086,"US West",Mar-21,12,0,"Lean"
2021-03-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1521,1071.24,1138.92,813.92,325.00006103515625,348153.06220947206,"India North",Mar-21,12,1,"Peak"
2021-03-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST7767,794.08,1678.18,1135.75,542.4300537109375,430732.8663208261,"US West",Mar-21,12,1,"Peak"
2021-03-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST4948,1667.91,668.56,1135.75,-467.19000244140625,-779230.8929404542,"India North",Mar-21,12,1,"Peak"
2021-03-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8429,623.3,1393.96,958.97,434.989990234375,271129.25560314953,"India North",Mar-21,12,1,"Peak"
2021-03-25,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST4986,1024.76,1249.82,813.92,435.89996337890625,446692.85072900355,EU,Mar-21,12,1,"Peak"
2021-03-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST3621,960.72,1934.95,1135.75,799.199951171875,767807.3536757827,"India North",Mar-21,12,1,"Peak"
2021-03-26,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST6443,1086.9,718.85,813.92,-95.07000732421875,-103331.59328173846,EU,Mar-21,12,0,"Lean"
2021-03-28,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST8752,537.12,1658.17,958.97,699.2000732421875,375554.3399257809,"India North",Mar-21,12,0,"Stable"
2021-03-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6644,1253.99,548.79,1135.75,-586.9600219726562,-736041.9922214597,EU,Mar-21,12,0,"Stable"
2021-03-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST3128,947.48,1037.84,1135.75,-97.9100341796875,-92767.79727226496,"US West",Mar-21,13,1,"Stable"
2021-03-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST5496,760.19,1834.23,813.92,1020.3099975585938,775629.4595350586,"India North",Mar-21,13,1,"Lean"
2021-03-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST6281,673.01,1461.37,958.97,502.4000244140625,338120.24533715844,"US West",Mar-21,13,1,"Lean"
2021-03-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST1793,1385.42,699.41,813.92,-114.510009765625,-158644.46276167035,"US West",Mar-21,13,1,"Lean"
2021-03-30,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST6224,902.9,1762.08,813.92,948.1599731445312,856093.6629006341,"US West",Mar-21,13,1,"Lean"
2021-03-31,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7828,1108.65,1024.16,813.92,210.24005126953125,233082.63797277957,"US West",Mar-21,13,0,"Lean"
2021-04-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST8306,1030.15,1037.94,813.92,224.01995849609375,230774.16571398824,"India North",Apr-21,13,0,"Peak"
2021-04-01,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7622,1073.12,983.58,813.92,169.6600341796875,182065.5750504881,"India North",Apr-21,13,0,"Peak"
2021-04-02,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST1368,1134.15,949.36,958.97,-9.6099853515625,-10899.165121093392,EU,Apr-21,13,1,"Stable"
2021-04-03,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST2790,1973.3,543.62,813.92,-270.29998779296875,-533382.9791101068,EU,Apr-21,13,0,"Lean"
2021-04-05,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST6487,1026.99,880.32,958.97,-78.64996337890625,-80772.72512243688,"India North",Apr-21,14,1,"Lean"
2021-04-06,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7814,975.12,1104.54,958.97,145.570068359375,141948.2843478024,EU,Apr-21,14,0,"Stable"
2021-04-07,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST1256,683.88,1283.1,958.97,324.1300048828125,221666.02932192385,"US West",Apr-21,14,0,"Peak"
2021-04-07,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8177,1566.41,602.29,958.97,-356.67999267578125,-558707.1195184812,EU,Apr-21,14,0,"Peak"
2021-04-09,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4559,420.56,2062.71,958.97,1103.739990234375,464188.88759829104,EU,Apr-21,14,0,"Stable"
2021-04-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST4603,795.19,1534.09,958.97,575.1199951171875,457329.6703213379,"US West",Apr-21,14,0,"Stable"
2021-04-10,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4675,1285.24,794.42,958.97,-164.54998779296875,-211486.22470410168,"US West",Apr-21,14,0,"Stable"
2021-04-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST9791,936.96,2068.69,813.92,1254.7699584960938,1175669.287883129,"US West",Apr-21,15,0,"Lean"
2021-04-13,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST7286,493.96,1934.13,813.92,1120.2100219726562,553338.9328815062,"India North",Apr-21,15,0,"Lean"
2021-04-13,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST3803,1161.08,837.43,958.97,-121.53997802734375,-141117.63234687597,"India North",Apr-21,15,0,"Lean"
2021-04-15,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7745,783.88,1749.48,958.97,790.510009765625,619664.9903149903,"India North",Apr-21,15,0,"Stable"
2021-04-15,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST3155,608.99,1650.15,958.97,691.1800537109375,420921.7341596186,"India North",Apr-21,15,0,"Stable"
2021-04-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6536,847,1819.92,1135.75,684.1700439453125,579492.0272216797,EU,Apr-21,15,0,"Peak"
2021-04-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7518,538.12,1718.62,1135.75,582.8699951171875,313653.99892641604,EU,Apr-21,15,0,"Peak"
2021-04-16,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST5764,1278.5,657.47,1135.75,-478.280029296875,-611481.0174560547,EU,Apr-21,15,0,"Peak"
2021-04-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST2758,707.56,1963.26,958.97,1004.2900390625,710595.4575871825,EU,Apr-21,15,1,"Lean"
2021-04-17,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST5982,572.6,2047.93,958.97,1088.9600830078125,623538.5169443339,EU,Apr-21,15,1,"Lean"
2021-04-18,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4258,922.03,1163.09,958.97,204.1199951171875,188204.76507797837,"US West",Apr-21,15,0,"Stable"
2021-04-21,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST7873,522.93,1680.19,958.97,721.219970703125,377147.5539974123,"US West",Apr-21,16,0,"Stable"
2021-04-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8254,1410,815.3,958.97,-143.66998291015625,-202574.6759033203,EU,Apr-21,16,1,"Lean"
2021-04-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4469,629.21,1610.82,958.97,651.8499755859375,410150.5374613032,EU,Apr-21,16,1,"Lean"
2021-04-24,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4483,1178.9,762.72,958.97,-196.25,-231359.12979125977,EU,Apr-21,16,1,"Lean"
2021-04-25,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST6989,1232.97,357.27,1135.75,-778.4800109863281,-959842.4763387814,EU,Apr-21,16,0,"Lean"
2021-04-25,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST8504,392.4,2130.04,958.97,1171.070068359375,459527.8876765743,EU,Apr-21,16,0,"Lean"
2021-04-26,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST6437,1320.08,869.63,813.92,55.71002197265625,73541.68335746974,"India North",Apr-21,17,0,"Peak"
2021-04-27,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST5259,1005.23,857,1135.75,-278.75,-280207.85705566406,"India North",Apr-21,17,0,"Lean"
2021-04-27,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST4869,878.11,1252.91,813.92,438.99005126953125,385481.54748976976,"US West",Apr-21,17,0,"Lean"
2021-04-27,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST7079,1078.92,888.89,958.97,-70.0799560546875,-75610.669266209,EU,Apr-21,17,0,"Lean"
2021-04-27,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST3252,638.54,1874.57,958.97,915.5999755859375,584647.188292481,"India North",Apr-21,17,0,"Lean"
2021-04-28,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Biomedical,Nuclear,CUST1448,2713.24,441.48,813.92,-372.4399719238281,-1010519.0257854983,EU,Apr-21,17,0,"Stable"
2021-04-28,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Aerospace,Aerospace,CUST4555,1001.86,2095.1,1135.75,959.35009765625,961134.4747849107,"US West",Apr-21,17,0,"Stable"
2021-04-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST4085,517.56,2014.56,958.97,1055.590087890625,546331.2033115476,"India North",Apr-21,17,1,"Peak"
2021-04-29,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Aerospace,Automotive,CUST4595,900.55,1613.68,958.97,654.7100830078125,589599.1572606191,EU,Apr-21,17,1,"Peak"
2021-04-29,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST3938,592.42,2025.82,1135.75,890.0699462890625,527295.2223694101,"India North",Apr-21,17,1,"Peak"
2021-04-30,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Automotive,Automotive,CUST7044,752.29,1435.62,958.97,476.6500244140625,358579.03639318794,"India North",Apr-21,17,1,"Peak"
2021-05-01,Aluminum,Mg_6061,"ASTM B221","AlloySphere Inc.",Biomedical,Automotive,CUST5485,972.72,925.43,958.97,-33.53997802734375,-32625.00644414127,"US West",May-21,17,0,"Stable"
2021-05-02,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST7026,863.79,1113.6,813.92,299.67999267578125,258860.57428864762,"India North",May-21,17,1,"Peak"
2021-05-03,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Biomedical,Aerospace,CUST7038,706.95,1160.92,1135.75,25.1700439453125,17793.962874390185,EU,May-21,18,1,"Peak"
2021-05-05,Titanium,Ti6Al4V,"ASTM B348",FusionMetals,Automotive,Aerospace,CUST6196,535.76,1735.86,1135.75,600.1099853515625,321514.9316124022,"US West",May-21,18,0,"Lean"
2021-05-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Aerospace,Nuclear,CUST1859,989.38,1119.05,813.92,305.13006591796875,301889.5861078128,"India North",May-21,18,0,"Lean"
2021-05-05,Zirconium,Zr702,"ASTM B551","MetalCore Ltd.",Automotive,Nuclear,CUST5093,1653.3,568.26,813.92,-245.65997314453125,-406149.6455949694,"US West",May-21,18,0,"Lean"
